축제명,개최장소,축제시작일자,축제종료일자,축제내용,주관기관,주최기관,후원기관,전화번호,홈페이지주소,관련정보,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
한성백제문화제,올림픽공원 일대,2021-09-29,2021-10-03,역사문화거리행렬 한성백제체험마을 한성백제갈라퍼레이드 개폐막식 등 축하공연 한성백제 성곽돌기 각종 체험행사 등,한성백제문화제추진위원회,서울특별시 송파구,,02-2147-2800,https://www.songpa.go.kr/hanseong/index.do?,,서울특별시 송파구 올림픽로 424,서울특별시 송파구 방이동 88,37.52034114,127.1155184,2021-02-17,3230000,서울특별시 송파구
농악대축제,시민운동장,2016-10-22,2016-10-23,농악행사,농악보존회,광명시,광명시의회,02-899-1664,,구름산예술제(시민회관),경기도 광명시 오리로703 광명시민운동장,경기도 광명시 하안1동 577,37.4620073,126.8714551,2020-12-18,3900000,경기도 광명시
농악대축제,시민운동장,2015-10-17,2015-10-18,농악행사,농악보존회,광명시,광명시의회,02-899-1664,,구름산예술제(시민회관),경기도 광명시 오리로703 광명시민운동장,경기도 광명시 하안1동 577,37.4620073,126.8714551,2020-12-18,3900000,경기도 광명시
구름산예술제,시민회관,2015-10-17,2015-10-18,예술전시및행사,예총,광명시,광명시의회,02-2680-6871,,농악대축제(시민운동장),경기도 광명시 시청로20 광명시민회관,경기도 광명시 철산동222-1 광명시민회관,37.4776304,126.8646268,2020-12-18,3900000,경기도 광명시
제14회 광명시평생학습축제,광명시 전역,2015-09-07,2015-09-20,학술 컨퍼런스 외,광명시평생학습네트워크협의체,광명시,없음,02-2680-6200,http://lll.gm.go.kr/site/festival,광명8경,"경기도 광명시 오리로 854번길 10(철산동, 광명시평생학습원)",경기도 광명시 철산동 419,37.4743772,126.8684796,2020-12-18,3900000,경기도 광명시
제2회 밤일음식문화 거리 축제,밤일음식문화거리 내,2016-06-10,2016-06-10,"음식점할인행사, 무료시식, 노래자랑, 초대공연 등",밤일음식문화거리 상가번영회,광명시,광명시의회,02-2680-5484,,경기도 지정 밤일음식문화특화거리,경기도 광명시 밤일안로 일대,경기도 광명시 밤일안로 일대,37.453842,126.860748,2020-12-18,3900000,경기도 광명시
구름산예술제,시민회관,2016-10-22,2016-10-23,예술전시및행사,예총,광명시,광명시의회,02-2680-6871,,농악대축제(시민운동장),경기도 광명시 시청로20 광명시민회관,경기도 광명시 철산동222-1 광명시민회관,37.4776304,126.8646269,2020-12-18,3900000,경기도 광명시
제16회 광명시평생학습축제,광명시 전역,2017-09-09,2017-09-23,학술 컨퍼런스 외,광명시평생학습네트워크협의체,광명시,없음,02-2680-6200,http://lll.gm.go.kr/site/festival,광명8경,경기도 광명시 오리로854번길 10,경기도 광명시 철산3동419,37.474331,126.868457,2020-12-18,3900000,경기도 광명시
제26회 오리문화제,광명시민체육관,2017-05-18,2017-05-20,"오리이원익 영우참배/헌화식, 전시,체험마당, 먹거리장터, 학술행사 등",광명문화원,광명시,광명시의회,02-2680-6223,www.gmcc.or.kr/,,경기도 광명시 밤일안로,경기도 광명시 철망산로 42,37.463301,126.870701,2020-12-18,3900000,경기도 광명시
구름산예술제,시민회관,2017-09-23,2017-09-24,예술전시및행사,예총,광명시,광명시의회,02-2680-6871,,농악대축제(시민운동장),경기도 광명시 시청로 20,경기도 광명시 철산2동222-1 광명시민회관,37.4790975,126.8648458,2020-12-18,3900000,경기도 광명시
농악대축제,시민운동장,2017-10-20,2017-10-22,농악행사,농악보존회,광명시,광명시의회,02-899-1664,,구름산예술제(시민회관),경기도 광명시 오리로 703,경기도 광명시 하안1동577,37.46251877,126.8711648,2020-12-18,3900000,경기도 광명시
"소하도서관 책축제 팔짱, 책을 품다",소하도서관 광장 및 한내천 일대,2016-04-15,2016-04-15,"프리마켓, 책축제, 전시, 공연, 체험",소하도서관 청소년수련관,광명시,없음,02-2680-0926,http://www.gmlib.or.kr/soha,팔짱(청소년수련관),경기도 광명시 소하일로7,경기도 광명시 소하동 1331,37.44545992,126.8879915,2020-12-18,3900000,경기도 광명시
농악대축제,시민운동장,2018-10-27,2018-10-28,농악행사,농악보존회,광명시,광명시의회,02-899-1664,,,경기도 광명시 시청로 20,경기도 광명시 철산3동222-1,37.4790975,126.8648458,2020-12-18,3900000,경기도 광명시
구름산예술제,시민체육관,2018-08-31,2018-09-02,예술 전시 및 부대행사,한국예총광명지회,광명시,광명시의회,02-2680-6871,,,경기도 광명시 오리로 703,경기도 광명시 하안1동577,37.46251877,126.8711648,2020-12-18,3900000,경기도 광명시
제7회 목감천 친환경 축제,우리공원,2019-05-25,2019-05-25,주민자치프로그램 공연 및 목감천 가요제 등,광명6동주민자치위원회 및 유관단체,목감천친환경축제위원회,없음,02-2680-6672,,,경기도 광명시 광명로791번길6,,37.4710361,126.8486332,2020-12-18,3900000,경기도 광명시
평생학습도시 선언 20주년 컨퍼런스,광명시평생학습원,2019-11-01,2019-11-01,평생학습도시 선언 20주년 컨퍼런스 및 전시,평생학습원,광명시,광명시의회,02-2680-2549,,,"경기도 광명시 오리로 854번길 10(철산동, 광명시평생학습원)","경기도 광명시 오리로 854번길 10(철산동, 광명시평생학습원)",37.4743772,126.8684796,2020-12-18,3900000,경기도 광명시
제15회 영양산나물축제,영양군청 일원,2019-05-02,2019-05-05,"판매, 체험, 공연, 부대행사",(재)영양축제관광재단,영양군,,054-680-6411,yftf.kr,축제 프로그램 등,경상북도 영양군 영양읍 군청길 37,경상북도 영양군 영양읍 서부리 379-1,36.6673577350,129.1126843895,2020-12-24,5170000,경상북도 영양군
2020 영양고추 H.O.T Festival,서울광장,2019-08-27,2019-08-29,"판매, 체험, 공연, 부대행사",영양군,영양군,"농림축산식품부, 농촌진흥청, 국립농산물품질관리원, 경상북도, KBS, 한국농수산식품유통공사,한국농어촌공사,한국식품연구원,(사)대한민국김치협회,영양고추유통공사,NH농협은행 영양군지부, 영양농협,남영양농협",054-680-6571,영양군청홈페이지 주소,"고추판매 축제,일정 등",서울특별시 중구 세종대로 110,서울특별시 중구 태평로1가 31,37.56631769,126.9778284,2020-12-24,5170000,경상북도 영양군
제21회 구례산수유꽃축제,산동면 지리산온천관광지 일원,2020-03-14,2020-03-22,"○ 주제프로그램 : 산수유꽃길따라 봄마중○ 산수유꽃 테마 체험프로그램 운영   - 산수유떡만들기체험경연 등○ 개막기획공연,영원불변의하트지남기기,작은 음악회 등○ 농특산품 판매, 향토음식점, 홍보관 운영 등",구례산수유꽃축제추진위원회,구례군,,061-780-2390,https://www.gurye.go.kr/tour,,전라남도 구례군 산동면 상관1길 45,,35.3196116669,127.4702903256,2020-12-07,4870000,전라남도 구례군
제16회 구례섬진강벚꽃축제,문척면 죽마리 섬진강변 일원,2020-03-28,2020-03-29,"○ 대표프로그램 : ?떤?길 걷기○ 개막축하공연, 노래자랑 등○ 농특산품 판매, 향토음식점, 군홍보관 운영 등",섬진강벚꽃축제추진위원회,구례군,,061-780-2255,https://www.gurye.go.kr/tour,,전라남도 구례군 문척면 죽연1길 67,,35.1830865376,127.4700987539,2020-12-07,4870000,전라남도 구례군
지리산남악제 및 군민의 날 행사,화엄사시설지구 및 구례공설운동장,2020-04-18,2020-04-20,"○ 대표프로그램 : 남악제례 및 행렬, 군민체육대회○ 농특산품 판매, 군 홍보관 운영 등",지리산남악제 및 군민의 날 행사 추진위원회,구례군,,061-780-2431,https://www.gurye.go.kr/tour,,전라남도 구례군 구례읍 서시천로 106,,35.2166161023,127.4668741223,2020-12-07,4870000,전라남도 구례군
구례썸머뮤직페스티벌,구례공설운동장,2020-08-22,2020-08-23,"○ 락밴드 및 트로트 공연○ 체험 및 먹거리부스 운영 : 압화체험, 향토음식점, 홍보부스 등○ 부대행사 : 재활용놀이터, 플리마켓, 포토월 등",구례섬지아이쿱소비자생활협동조합,구례군,,061-780-2390,,,전라남도 구례군 구례읍 서시천로 106,,35.2166161023,127.4668741223,2020-12-07,4870000,전라남도 구례군
2020 화엄음악제,화엄사 경내 일원,2020-10-09,2020-10-11,"○ 영성음악제, 화엄콘서트, 서예전시, 요가명상수련 등",화엄음악제집행위원회,화엄사,문화체육관광부,061-780-2431,,,전라남도 구례군 마산면 화엄사로 539,,35.2573160233,127.4977197325,2020-12-07,4870000,전라남도 구례군
구례동편소리축제,서시천체육공원 일원,2020-10-09,2020-10-11,"○ 대표프로그램 : 개막공연, 국악공연, 송만갑판소리고수대회 ○ 농특산품 판매, 향토음식점, 군홍보관 운영 등○ 동편제소리홍보관, 판소리배우기 등",동편소리축제추진위원회,구례군,,061-780-2431,https://www.gurye.go.kr/tour,,전라남도 구례군 구례읍 서시천로 76-11,,35.2157240485,127.4680870405,2020-12-07,4870000,전라남도 구례군
제44회 지리산피아골단풍축제,토지면 피아골 일원,2020-10-31,2020-11-01,"○ 대표프로그램 : 단풍제례○ 체험프로그램 : 황금단풍잎을 찾아라, 족욕체험○ 농특산품 판매, 향토음식점, 군홍보관 운영 등",지리산피아골단풍축제추진위원회,구례군,,061-780-2255,https://www.gurye.go.kr/tour,,전라남도 구례군 토지면 직전길 35,,35.2662917909,127.5830587277,2020-12-07,4870000,전라남도 구례군
산수유오감만족페스티벌,산동면 지리산온천관광지 일원,2020-11-07,2020-11-08,"○ 공연행사 : 개막공연, 구례힐링콘서트, 나도트롯스타○ 기획행사 : 씨앗의방주영구보관식, 산수유농업학교 등○ 주제행사 : 산수유산업화연구개발 품평회, 음식경연대회 등○ 체험전시행사 : 산수유열매체험, 농특산물 직거래장터 등○ 연계행사 : 지리산베이스캠프체험행사, 구례콩장, 버스킹 공연 등",구례산수유꽃축제추진위원회,구례군,,061-780-2390,,,전라남도 구례군 산동면 상관1길 45,,35.3196116669,127.4702903256,2020-12-07,4870000,전라남도 구례군
고창모양성제,모양성 일원,2020-10-21,2020-10-25,"거리퍼레이드, 답성놀이, 강강술래 등",(사)모양성보존회,(사)모양성보존회,"국방부, 전라북도, 고창군, 한빛원자력",063-560-2454,http://www.gochang.go.kr/tour/index.gochang?menuCd=DOM_000000403004000000,"주야간 답성놀이, 강강술래, 공성전, 전통무예시연, 원님행차, 축하공연 등",전라북도 고창군 고창읍 중앙로 292,전라북도 고창군 고창읍 교촌리 55-2,35.43534518,126.7066502,2020-11-06,4780000,전라북도 고창군
고창청보리밭축제(취소),고창군 공음면 학원농장 일원,2019-04-20,2019-05-12,"청보리밭사잇길걷기, 주말문화행사, 상설전시 및 연계행사 등",고창청보리밭축제위윈회,고창청보리밭축제위윈회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",063-562-9897,http://www.gochang.go.kr/tour/index.gochang?menuCd=DOM_000000403005000000,"기념식, 공연, 판매부스 등",전라북도 고창군 공음면 학원농장길 158-6,,35.37610584,126.543619,2020-11-06,4780000,전라북도 고창군
동학농민혁명 무장기포기념제,동학농민혁명 무장기포지,2020-04-25,2020-04-25,"출정식, 진격로 걷기, 비기탈취 및 무혈입성재연, 기념식 등",동학농민혁명무장기포기념제,동학농민혁명무장기포기념제,"고창군, 한수원(주)한빛원자력본부",063-560-2461,http://www.gochang.go.kr/donghak/index.gochang?menuCd=DOM_000001104002001000&&cpath=2Ftour,"동학농민혁명무장기포기념제, 무장읍성축제 등",전라북도 고창군 공음면 선운대로 308,전라북도 고창군 공음면 구암리 589-2,35.4037328,126.4955322,2020-11-06,4780000,전라북도 고창군
고창복분자와수박축제(취소),선운산도립공원,2019-06-21,2019-06-23,"기념식,복분자 수박관련 체험, 농특산품판매 등",고창복분자와수박축제위원회,고창복분자와수박축제위원회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",,http://www.gochang.go.kr/tour/index.gochang?menuCd=DOM_000000403007000000,"기념식,복분자 수박관련 체험, 농특산품판매 등",전라북도 고창군 아산면 선운사로 250,전라북도 고창군 아산면 삼인리 500,35.4976974802,126.5795174176,2020-11-06,4780000,전라북도 고창군
고창갯벌축제(취소),"만돌갯벌체험장, 하전갯벌체험장",2019-06-07,2019-06-09,"개막행사,갯벌체험,동죽시식회,동죽음식문화체험,갯벌체험,장어숭어잡기,갯벌카페,부대행사 등",고창갯벌축제위원회,고창갯벌축제위원회,"해양수산부, 전라북도, 고창군, 고창군수산업협동조합, 만월어촌계, 하전어촌계, 자율관리공동체, 한빛원전",063-560-2633,http://www.gochang.go.kr/tour/index.gochang?menuCd=DOM_000000403007000000,동호해수욕장,전라북도 고창군 심원면 애향갯벌로 320,,35.53007446,126.5150432,2020-11-06,4780000,전라북도 고창군
무장읍성축제(취소),무장읍성 일원,2019-05-14,2019-05-14,"고유제(진무제), 현감부임 행사, 떡메치기 등",(사)고창무장읍성보존회,(사)고창무장읍성보존회,"고창군, 영광한빛원자력본부, NH 농협 고창군지부, 관내 14개 읍?면",,,축성602주년 기념식,전라북도 고창군 무장면 무장읍성길 45,전라북도 고창군 고창군 무장면 성내리 156,35.41841778,126.5573463,2020-11-06,4780000,전라북도 고창군
고창해풍고추축제(보류),해리복지회관일원,2019-08-24,2019-08-25,"기념식, 고추품평회, 공연, 전시판매, 고추관련체험 등",고창해풍고추축제위원회,고창해풍고추축제위원회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",,http://www.gochang.go.kr/tour/index.gochang?menuCd=DOM_000000403006000000,"기념식, 고추품평회, 공연, 전시판매, 고추관련체험 등",전라북도 고창군 해리면 청해1길 15,전라북도 고창군 해리면 하련리 628-3,35.46113146,126.5378146399,2020-11-06,4780000,전라북도 고창군
2020 명량대첩축제,해남·진도울돌목 일원,2020-09-11,2020-09-13,해전재현+출정식+평화의 민가행진+호국기원퍼포먼스+학술심포지엄 등,(재)명량대첩기념사업회,전라남도+해남군+진도군,문화체육관광부+보건복지부+대한민국해군+한국관광공사+한국지역진흥재단,061-286-5262,http://www.mldc.kr/web/,,전라남도 진도군 군내면 진도대로 8459-13 (녹진리 1)+전라남도 해남군 문내면 관광레저로 12 (학동리 산 36),,34.5707173017,126.3009784397,2020-09-02,6460000,전라남도
